reviewerID,reviewText,normalized_overall
A2REI6FI1KBIG3,IT IS A BASIC BOOK FOR BEGINNERS AND IT IS EASY TO UNDERSTAND IT HAS A LOT OF IDEAS AND I RECOMMEND IT,NOTPERFECT
A23097NC41JAX,THE BOOK IS VERY EASY TO READ AND FOLLOW IT BREAKS DOWN WORKING WITH FONDANT AND GUM PASTE VERY SIMPLE,PERFECT
A7I07FM1P4WBV,I LOVED ALL THE INFORMATION I FOUND IN THIS BOOK VERY GOOD IDEAS AND PICTURES I RECOMMEND IT TO NEW BEGINNERS,PERFECT
A380P8LHEL3DZ9,GREAT SET OF LESSON PLANS I AM THOROUGHLY ENJOYING BEING ABLE TO LEARN AT MY OWN PACE ALSO NOT ORDERING NEXT BOOK UNTIL I FINISH EACH BOOK VERY MOTIVATING AND THOROUGHLY ENTERTAINING TO ALL WHO ARE SUBJECTED TO GUESSING WHAT I ACTUALLY MADE LOL,PERFECT
A1TXCLYGR3BE21,I LOVE WILTON BOOKS THEY ARE ALWAYS SO ATTRACTIVE AND ENJOYABLE TO BROWSE THROUGH I DO BELIEVE OVER THE YEARS THEY HAVE REDUCED THE CONTENTS SO YOU DONT GET TO SEE AS MANY EXAMPLES OF LOVELY CAKES AS THE FIRST BOOKS I BOUGHT BACK IN THE S STILL I HAVE LEARNED SO MUCH ABOUT CAKE DECORATING FROM THEM,PERFECT
A558YFSSD79ZK,IT IS VERY USEFUL IF YOU WANT TO DO FLOWERS MOSTLYI WAS EXPECTING MORE THAN JUST SOME PAGES MAYBE I GOT IT WRONG BUT IT IS USEFUL,NOTPERFECT
A2B7UV3A4GHASQ,I LOVE LOVE LOVE THIS BOOK NOT ONLY DOES IT GIVE YOU IDEAS ON HOW TO DECORATE AND WHAT COLORS GO GOOD TOGETHER IT ALSO SHOWS HOW TO MAKE THE DECORATIONS,PERFECT
A1DITH5MFLJ5Z9,GREAT FOR BEGINING HAS ALL THE THINGS YOU NEED THERE ARE VERY FEW THINGS I DONT USE FROM THIS KIT WOULD RECOMMEND,PERFECT
A9XD85R3N4XV9,I LOVE EVERYTHING OF WILTONS I BOUGHT THIS BOOK TO FIND OUT THAT I HAVE THE SAME ONE WITH JUST A DIFFERENT COVER BUT IT HAD A COUPLE MORE IDEAS THAT I DIDNT HAVE GREAT BOOK VERY SIMPLE TO FOLLOW,PERFECT
A2DZV9ZBWHQJ2U,THIS IS MORE OF A PACKING REVIEW THAN A REVIEW OF PRODUCT THE BOOK DOES WHAT ITS INTENDED TO DO HOWEVER IT CAME ALL FOLDED UP THE PACKING WAS REAL BAD THE BOOK IS FOLDED VERTICALLY AND HORIZONTALLY I BOUGHT IT BECAUSE THE STORE I GO TO WAS OUT OF IT IT CAME IN HOURS SO I WAS GRATEFUL FOR THAT AGAIN THE PACKING WAS BAD,PERFECT
AS6NJVZEK3WE4,THIS BOOK IS GREAT FOR BEGINNER FONDANT MAKERS I WAS ABLE TO FOLLOW THE INSTRUCTIONS AND TIPS AND THEY HELPED A LOT,PERFECT
A1WZ74NTRDWEYN,WAS EXACTLY AS STATED VERY PLEASED WITH MY PURCHASE WILL ORDER THE REST OF THE SET GREAT PRODUCT VERY USEFUL,PERFECT
A1P4DHRG58OSPS,I LEARNED HOW TO MAKE BUTTER CREAM ROSES OUT OF THIS BOOK VERY NICE STEP BY STEP INSTRUCTIONS EASY TO FOLLOW,PERFECT
A924X0YFCCRSO,THIS BOOK IS AMAZING I LOVE HOW WILTON PUBLISHES BOOKS FOR EVERY STAGE OF BAKING THIS BOOK IS A MUST HAVE FOR BEGINERS,PERFECT
A1VQBEW0G4IH1J,I WAS A LITTLE DISAPPOINTED IN THIS BOOK WHEN I FIRST GOT IT SINCE ALL YOU SEE ON THE COVER IS SOME CLOWN CUPCAKES USING THE SILLYFEET BAKING CUPS WHICH I ALSO PURCHASED I WAS EXPECTING MORE USES OF THE SILLYFEET I COUNTED FIVE BUT IT REALLY COVERS WHIMSICAL CUPCAKES OF ALL SORTS MANY OF WHICH WOULD BE SUITABLE TO MAKE WITH CHILDREN EASY TO MAKEITS REALLY JUST AN IDEA BOOK AND A CATALOG OF WILTON PRODUCTS AND WHAT YOU CAN DO WITH THEM THERE IS A HELPFUL SECTION CALLED THE PERFECT CUPCAKES HOW TO BAKE ICE AND DECORATE AND THERE ARE ABOUT SIX PAGES OF RECIPES MOST CUPCAKE INSTRUCTIONS ARE FROM TO PAGE LONG RIGHT NEXT TO A BIG CLEAR PICTUREAFTER GETTING OVER THE IT WASNT WHAT I EXPECTED PART OF RECEIVING THIS BOOK AND SEEING THAT MY BOYFRIEND SEEMS RATHER ENTHUSIASTIC ABOUT MAKING REALLY WHIMSICAL CUPCAKES AND LOVES THE SILLYFEET I LIKE THIS BOOK MORE AND MORE JUST DONT EXPECT ANYTHING SOPHISTICATED LOOKING IN IT OR THAT MANY SILLYFEET IDEAS IF YOU ARE FAMILIAR WITH THE TYPICAL ADVERBOOK THAT WILTON PUTS OUT YOU SHOULDNT FIND ANY SURPRISES HERE AND SOME OF THE RECIPES WHICH ARE A BLEND OF FROMAMIX AND FROMSCRATCH FOR THE MOST PART LOOK VERY TEMPTINGTHERE ARE SIX PAGES OF REALLY CUTE HALLOWEEN CUPCAKES INCLUDING A VAMPIRE IN A COFFIN AND SOME SKELETONSGHOSTSTOMBSTONES,NOTPERFECT
A1FX8395321MMU,I HAD GOTTEN ALL THE OTHER WILTON BOOKS SO I CLD TEACH MYSELF HOW TO THESE DECORATION IDEAS AND LETS JUST SAY THAT THESE BOOKS HELPED ME SO MUCH,PERFECT
A2CQIPWOMEIC1F,I BOUGHT THIS AND THE A THE SAME TIME ONLY TO REALISE HALF THE BOOK HAS THE SAME INFO ITS MORE A CATALOG THAN A BOOK OF IDEAS IT DOES HAVE SOME PICTURE BUT IT IS BASICALLY THE SAME AS THE YEAR IT HAS A COUPLE OF RECIPES BUT THE ARE THE SAME ON BOTH THE YEARBOOKSI BOUGHT IT BECAUSE I WANTED TO LEARN HOW TO MAKE THINGS WITH A STEPBYSTEP GUIDE IT IS NOT THAT,NOTPERFECT
A2SGP12DUE97BQ,I PURCHASED THE WILTON COURSE GUIDE A FEW WEEKS BEFORE I TOOK MY CLASS I FOUND THE BOOK VERY EASY TO FOLLOW AND EASY TO UNDERSTAND THE ONLY REGRET I HAD WAS MY COPY WAS DIFFERENT THAN THE ONE HANDED OUT IN CLASS THE PAGE NUMBERS WERE DIFFERENT AND IT SLOWED ME DOWN A BIT,PERFECT
AH92YM3MGDO0V,MAYBE THIS ONE WAS AN EARLIER PRINT BUT MY CLASSMATES AND INSTRUCTORS COURSE BOOKLETS WERE A FEW PAGES DIFFERENTNO BIGGIE THOUGH SAME MATERIAL,PERFECT
A2YAA90FHU5X9J,THIS LESSON PLAN IS A GREAT COMPANION TO THE WILTON DECORATING CLASSES I PERSONALLY TOOK THE OTHER LEVELS OF CLASSES IN THE SERIES BUT COULDNT FIT THIS ONE INTO MY SCHEDULE SO I BOUGHT THIS LESSON PLAN AND THEWILTON FLOWERS AND CAKE DESIGN STUDENT KITTHINKING I COULD LEARN ON MY OWN I WOULD CONSIDER MYSELF AN INTERMEDIATE LEVEL DECORATOR AND VERY GOOD AT SELFSTUDY ON MANY TOPICS BUT THERE WERE STILL SOME THINGS IN THIS BOOK THAT IT WOULD BE HELPFUL TO WATCH SOMEONE ELSE DO INSTEAD OF TEACHING YOURSELF FORTUNATELY THERE ARE PLENTY OF VIDEOS ON THE INTERNET THAT HELPED ME GET THROUGH THIS OVERALL THIS IS A GREAT GUIDE TO DECORATING BUT BE PREPARED TO DO A LITTLE MORE SEARCHING ON YOUR OWN IF YOU WANT TO LEARN TO PERFECT EVERYTHING,NOTPERFECT
A1R84BD41561V8,THIS BOOK WAS RECOMMENDED BY MY CAKE DECORATING INSTRUCTOR IF YOU WANT TO GET STARTED ON CAKE DECORATING THIS IS THE BOOK FOR YOU,PERFECT
A1S1MURSGWKW2Q,I HAVE NEVER BEEN A GOOD CAKE DECORATOR IT HAS ALWAYS BEEN JUST OUT OF REACH THIS BOOK MADE ME SAY DUH IN MY HEAD SO MANY TIMES ITS EMBARRASSING IT REALLY BREAKS IT DOWN AND SIMPLIFIES SOME OF THE BASIC TECHNIQUES FOR NOOBIES LIKE MYSELF,NOTPERFECT
A326A1YITNYK5G,LOTS OF INTERESTING AND HELPFUL INFORMATION FOR A BEGINNER MY DAUGHTER LOVES TO BAKE AND THIS WILL GIVE HER A OPPORTUNITY TO CREATE MUCH MORE THANK YOU,PERFECT
AQB8VCM8FNPCJ,EASY TO FOLLOW EVEN FOR A CLUTZ LIKE ME VERY INFORMATIVE AND THE INSTRUCTIONS ARE STRAIGHT FORWARD IM NEW TO CAKE DECORATING SO I HAVE REALLY ENJOYED THIS BOOK,PERFECT
A1PT9URJ7A9VMP,I BOUGHT THIS BECAUSE I HAVENT FOUND TIME TO TAKE THE CLASS AND FOUND ITS PRETTY EASY TO FOLLOW ALONG AND TEACH YOURSELF EVERYTHING IN THE BOOK THERE IS STEP BY STEP INSTRUCTIONS FOR DIFFERENT DESIGNS AND IDEAS AND LOTS OF HINTS AND TRICKS FOR WORKING WITH FONDANT AND GUMPASTE,PERFECT
ALYLJAU8IDT58,BOUGHT THIS BOOK WHEN I WAS HYPED UP AND EXCITED ABOUT BAKING AND DECORATING CAKES ALTHOUGH THE DESIGNS ARE VERY OUTDATED IT IS VERY INFORMATIVE AND I ENJOY TAKING IT OUT TO VIEW ON OCCASION,PERFECT
A35XFI5R1FHQHL,I BOUGHT THIS FOR MY DAUGHTER SHE LIKES TO DO CUPCAKES FOR PARTIES SHE SAID IT HAS GOOD INSTRUCTIONS AND PICTURES AND WAS HELPFUL,PERFECT
A3VZA10P366NSN,I ABSOLUTELY LOVE THIS BOOK BEFORE PURCHASING I FOUND MYSELF GATHERING BITS AND PIECES OF INFORMATION FROM THE WILTON SITE TO MAKE THE FLOWERS AND BORDERS THAT I WANTED BUT THIS BOOK PUTS THEM ALL TOGETHER NEATLY WITHOUT LEAVING ANYTHING OUT I RECENTLY PURCHASED COLETTES CAKES WHICH IS ALSO WONDERFUL BUT SO MUCH OF IT IS ADVANCED AND IM JUST NOT THERE I ONLY DECORATE FOR FUN THIS BOOK STICKS TO BASICS WHICH FOR ME IS ESSENTIAL TO FOCUS IF I SEE TO MUCH DETAIL I TEND TO BECOME FRUSTRATED AND OVER ANXIOUS THEN I END UP GIVING UP SO WITH THIS BOOK I CAN ACTUALLY FOLLOW THE PROCESS AND LEARN STEP BY STEP WITHOUT THE FRUSTRATIONTHE ONLY SMALL DISAPPOINTMENT WAS THE WEIGHT OF THE COVER THE PAPER IS A BIT THIN AND WILL NEED SOME SUPPORT OR WILL PROBABLY NOT HOLD UP VERY WELL NOTHING A LITTLE CLEAR CONTACT PAPER CANT CURE THOUGH SO NO BIG DEAL,PERFECT
A2B02BTRVVFVMX,IVE ALWAYS LOVED CAKE DECORATING EVER SINCE I TOOK MY FIRST WILTON CLASS GUM PASTE AND FONDANT SEEMED BEYOND MY CAPABILITIES BUT WHEN I SAW THIS BOOK I DECIDED TO GIVE IT A TRY THE BOOK IS VERY EASY TO FOLLOW WITH LOTS OF STEP BY STEP PICTURES ITS A LOT OF FUN BUT I ADMIT A BIT FRUSTRATING NO MATTER HOW CLOSELY I FOLLOW THE STEPS MY CREATIONS NEVER TURN OUT EXACTLY LIKE THE PICTURES I THINK PART OF THE PROBLEM IS THAT IM A PERFECTIONIST AT HEART BUTGRRRRI CANT FAULT THE BOOK AS ALL WILTON LESSON PLANS ITS GREAT,PERFECT
A1SAOJ2WPUUBC5,THIS WAS EYE CATCHING AND WHEN I ORDERED IT I KNEW I HAD TO HAVE IT IT IS QUITE HELPFUL,PERFECT
A1JQUCTFM4UKMQ,I LEARNED A FEW TRICKS FROM THIS BOOK I AM NEW TO BAKING NICE LOOKING STUFF THIS HELPED ME BECOME A BETTER DECORATOR AND GOT COURSES AND AS WELL I WOULDNT HAVE PICKED ANYTHING ELSE WILTON HASNT DISAPPOINTED ME YET,PERFECT
AWZELHKAKP3NL,TOOK CLASS YEARS AGO USING THIS AS A REFRESHER BEFORE STARTING A CAKE SOMETIMES A VIDEO IS FASTER THAN A BOOK HAPPY WITH WILTON ITEMS CAME FAST STORES DONT CARRY VIDEO,PERFECT
A3HNHXHQ5BGAOX,ITR WAS FINE I WAS HOPING FOR MORE BUT IT WAS AS PROMISEDI WAS PURCHASED AS A GIFT AND THEY ENJOY IT,NOTPERFECT
A1WZEWW0JR7HKR,THIS BOOK IS GOOD FOR SOME ONE THAT HAS TAKEN THE WILTON CLASS IT HAS SOME USEFUL TIPS NOT REALLY WHAT I WANTED YET ITS NOT BAD IT CAN BE USEFUL,PERFECT
A7P4OQ7V20N0E,WHAT A GREAT BOOK TO HELP YOU GET STARTED ON LEARNING TO DECORATE CAKES VERY USFUL HIGHLY RECOMMEND BUYING THIS,PERFECT
AR9OIGY3T6EU7,IF YOUVE EVER LOOKED THROUGH A WILTON YEAR BOOK AND SAID I WANT TO MAKE THAT CAKE THEN YOU NEED THIS PATTERN BOOK TOO THIS BOOK INCLUDES PATTERNS FOR MANY OF THE CAKES IN THE YEARBOOK,PERFECT
AXQA8YU9YIMV4,I AM TRYING MY BEST TO GET INTO FONDANT AND THIS BOOK HAS MOTIVATED ME TO TRY HARDER AND HARDER IT HAS ALREADY PAID FOR ITSELF AND HAS BROUGHT ME BACK INTO THE WORLD OF MAKING FAMILY CAKES AS OPPOSED TO SPENDING A TON AT THE BAKERY THANK YOU FOR A WONDERFUL BOOK,PERFECT
A2BWUQQT2X4WJM,THIS SHORTBUTSWEET HA BOOK GIVES ALL THE BASIC INFORMATION YOU NEED TO GET STARTED WITH CAKE DECORATING IT SHOWS HOW TO MAKE A NUMBER OF SHAPES WITH THE ICING AN ICING RECIPE AND HAS LOTS OF HELPFUL ILLUSTRATIONS BETWEEN THIS BOOK AND HOWTO VIDEOS FOUND ONLINE YOU COULD PROBABLY GET ENOUGH INFORMATION TO BE ABLE TO MAKE PRETTY CAKES WITHOUT HAVING TO ATTEND LESSONS,PERFECT
A72QEHDVRNTBC,GOOD GUIDE FOR BEGINNERS HELPFUL RESOURCE CLEAR PICTURES AND INSTRUCTIONS IF YOU CAN LEARN FROM JUST LOOKING AT A PAGE ON A BOOK WITH A FEW WRITTEN DETAILS IT WILL TEACH YOU WITHOUT EXPENSIVE CLASSES BUT IF YOU ARE USING IN ADDITION TO THE CLASS ALL GOOD TOO KEEP IT HANDY TO LOOK BACK AT ONCE IN A WHILE AS A RESOURCE,NOTPERFECT
A27ULPK1RGCNU6,I GOT THIS BOOK FOR MY DAUGHTER AS THE LOCAL CRAFT STORE WOULDNT LET HER TAKE THIS CLASS UNLESS SHE TOOK THE OTHER TWO FIRST WHICH SHE DOESNT NEED THE BOOK IS FULL OF COLOR PICTURES SO VERY WELL ILLUSTRATED AND THE DIRECTIONS ARE CLEAR AND EASY TO FOLLOW I ALSO BOUGHT THE CLASS KIT TO GO WITH IT AND IT WORKS GREAT WOULD RECOMMEND FOR PEOPLE WANTING TO LEARN HOW TO DO THIS ON THEIR OWN AT HOME WITHOUT A CLASS,PERFECT
A2H5PWKGS0EKY,I NEEDED THIS FOR MY THIRD WILTONS CLASS AND IT WAS CHEAPER ON AMAZONCOM THAN IN THE STORE ITS PART OF THE CURRICULUM SO ITS REQUIRED WHETHER IT IS GOOD FOR SKILL DEVELOPMENT OR NOT I TAKE MY CLASSES VERY SERIOUSLY AND GET ALOT OUT OF THEM I ALSO BELIEVE IN CHECKING PRICES EVERYWHERE FOR THE CLASS SUPPLIES AMAZON WAS CHEAPEST AND I RECEIVED IT IN DAYS FREE SHIPPING AMAZON PRIME,PERFECT
A3F7SSPP2M257N,I REALLY LIKE ALL THE HELPFUL INFORMATION IN THIS BOOK IT EVEN HAS A RECIPE TO MAKE YOUR OWN BUTTERCREAM ICING IM GLAD I PURCHASED THIS ITEM ON AMAZONCOM,PERFECT
A2GRRIDO41P23T,THIS IS A SMALL SIMPLE BOOK BUT TONS OF BASIC INFORMATION ON BAKING I REALLY LOVED THE GRAPHS REGARDING THE PIPING TIPS I HAVE SO MANY OF THEM BUT NEVER KNEW WHAT EXACTLY DO THEY DO SO THAT WAS REALLY NICE TO FIGURE OUT EVERYTHING ON THE CHART WITH THE PIPE TIP NUMBER,PERFECT
A37I92XUAWKX8R,THIS BOOK IS MORE LIKE A BROCHURE OR ONE OF THOSE CHECKOUT COOKBOOKS IT DOES HAVE SOME BASIC TIPS IN IT BUT I SURELY WOULDNT PAY MORE THAN FOR IT,NOTPERFECT
A39LEKO3GKOPJ2,IM NOT EXPERT BAKER BUT THE VIDEO WAS VERY BASIC I WANT TO LEARN HOW TO DECORATE A CAKEAND I THINK THEY FOCUSED TO MUCH ON THE BASICS THEN TEACHING HOW TO ACTUALLY DECORATE THE CAKEAND MAYBE SHOW MORE EXAMPLES OF HER DECORATING NOT BAD BUT IF YOU ARE LOOKING FOR SOMETHING MORE ADVANCE ONACTUALLY DECORATING A CAKE THIS IS NOT FOR YOU BUT IF YOU ARE NEW TO BAKING THIS IS PERFECT FOR YOU,NOTPERFECT
A13BBPU9UBQXDR,THIS IS AN OK BOOK FOR A NEW CAKE DECORATOR IT RECOVERS A LOT OF THE STUFF ALREADY COVERED IN THE INSTRUCTION BOOKLETS BEGINNING CAKE DECORATING AND FLOWERS AND BORDERS AND GIVES SOME FULL CAKE IDEASI LIKE THE INSTRUCTIONS AND HAVE BEEN USING THEM AS A SUPPLEMENT TO THE INSTRUCTION BOOKS TO HAVE IDEAS OF DECORATIONS TO PRACTICE HOWEVER THE CAKES THEMSELVES ARE NOTHING SUPER EXCITINGTHIS IS THE SORT OF BOOK YOU BUY WHEN YOURE STARTING OUT AND USE UNTIL YOU HAVE THE SKILLS DOWN PRETTY WELL THEN YOU WOULD PROBABLY NEVER USE IT AGAIN I JUST CANT SEE MYSELF PULLING THIS BOOK OUT FOR CAKE DECORATING IDEAS WHEN THERE ARE SO MANY BETTER IDEA BOOKS OUT THEREHONESTLY IF YOU WERENT GETTING THIS ON A FOR PROMOTION OR IT WAS ON SALE FOR ABOUT BUCKS I WOULDNT BOTHER WITH IT,NOTPERFECT
A11WUS9O24PNXB,I REALLY LIKE THE WILTON METHOD COURSES I DO HAVE SOME BACKGROUND IN CAKE DESIGN BUT THIS REALLY HELPED ME TAKE IT ALL TO THE NEXT LEVEL I STILL NEED LOTS OF PRACTICE WITH FLOWERS SO THIS IS PERFECT FOR ME I WOULD HAVE LIKED A FEW MORE TIPS AND A BIT MORE DIRECTION BUT ON THE WHOLE IT WAS WORTH THE MONEY,NOTPERFECT
A1ONTZMN48Z659,NOTE THIS IS A SMALL BOOKLETNOT A BOOK ITS MAYBE INCHES TALL BY INCHES WIDE AND ABOUT PAGES THE PAGES ARE IN COLORITS NOT BAD BUT I WOULD NOT PAY MORE THAN FOR IT,NOTPERFECT
A32ZTSEBT3DFCA,I USE TO CAKE DECORATE AS A KID IN H THIS BOOK WAS A GREAT REFRESHER HELPS ME MAKE GORGEOUS CUPCAKES FOR FRIENDS AND FAMILY,PERFECT
A2JLC6JI8893TL,THIS BOOK SHOWS YOU HOW TO DECORATE DIFFERENT ITEMS IT EXPLAINS THE INS AND OUTS OF DOING IT COVERS HOW TO DO DIFFERENT ITEMS,PERFECT
A23AKO4BZLZ8DE,THIS BOOK HAS BEEN REAL HELPFUL TO MY DAUGHTER SHE IS JUST STARTING OUT AND HAS MADE SOME REALLY GOOD FLOWERS WITH THIS BOOK A MUST IF YOUR INTO DECOING,PERFECT
A20MA2M9PLAHRG,THIS PRODUCT IS OF GREAT QUALITY THE PRODUCT WAS VERY EASY TO USE AND IT WILL HAVE YOU MAKING SOME BEAUTIFUL DECORATIONS OF FLOWERS AND OTHER DECORATIONS I HIGHLY RECOMMEND THIS SELLER FOR THEIR SPEEDY AND EXCELLENT PRODUCT,PERFECT
A3IVBB1PNLK8SA,I PURCHASED THIS BOOK WITHOUT TAKING THE COURSE CAKE DECORATING CLASSES IN MY AREA ARE ALMOST NONEXISTENT SO I HAVE TO BE SELF TAUGHT LOTS OF PICTURES AND DETAILED INSTRUCTIONS WILL GUIDE YOU THROUGH THE BEGINNING OF CAKE DECORATING,PERFECT
A2WSAWE6F95O6,I HAVE ALMOST EVERY WILTON YEARBOOK SINCE I STILL USE THEM AND REVIEW THE BACK ISSUES FREQUENTLY FOR IDEAS I DO DO NOT LIKE THE NEWER ISSUES AS MUCH BECAUSE I DO NOT CARE FOR FONDANT SO I LOVE THE OLDER BOOKS,NOTPERFECT
A2VWE5SGNDS8HW,ON THE WHOLE I LIKE THIS BOOK VERY MUCH I HAVE TO SAY HOWEVER THAT SOME OF THE INSTRUCTIONS IN IT WERE CONTRADICTED BY OUR INSTRUCTOR AND SHE SAID SHE WAS INSTRUCTED BY WILTON TO DO SO I CERTAINLY FELT THAT HER WAY WAS BETTER AND SINCE IT INVOLVES SUCH BASIC INSTRUCTIONS I WANTED TO SHARE IT WITH YOUFOR ALL THE PROJECTS IN THIS BOOK OTHER THAN COVERING THE CAKE BASE AND THE CAKE ITSELFTHAT IS TO SAY ALL THE FLOWERS THE BOW THE LEAVES AND THE BORDERS ALONG THE BOTTOMWHEREVER IT SAYS TO USE JUST GUM PASTE YOU SHOULD USE A GUM PASTE AND FONDANT MIX SURE ENOUGH IT MADE IT EASIER TO DO EVERYTHING THERE WAS LESS HARDENING AND BUMPS AND EVERYTHING LOOKED PRETTIER I HAD PREVIOUSLY WORKED WITH GUM PASTE ON MY OWN AND WISH ID KNOWN THISANOTHER THING THAT I NOTICED IS THAT IN SOME CASES ESPECIALLY THE BOW THE FINAL PRODUCT WOULD HAVE LOOKED MUCH NICER IF WED MADE THEM THINNER RATHER THAN AS INSTRUCTED IN THE BOOKLET IT MAY BE THAT SINCE THIS IS AN INTRODUCTORY COURSE TO FORMING DECORATIONS BY SCULPTING RATHER THAN BY PIPING MAYBE THEY THOUGHT THAT THINNER WOULD HAVE BEEN HARDER TO WORK WITHBUT ALL IN ALL ITS A VERY NICE REFERENCE AS WELL AS AN EFFECTIVE ADVERTISEMENT FOR COUNTLESS WILTON PRODUCTS,NOTPERFECT
AO92VNPHURMGP,GREAT BOOK SO MANY FUN IDEASCANT WAIT TO GET STARTEDGREAT PRODUCT FAST SHIPPINGI LOVE THE WILTON BOOKS AND WILL KEEP BUYING THEM,PERFECT
A3DGMGE0PPVPUW,WITH FOUR KIDS IM REALLY GETTING INTO DOING THEIR OWN CAKES FOR THEIR BIRTHDAYS ALONG WITH DOING SOME SIDE WORK THIS BOOK IS AWESOME FOR IDEAS,PERFECT
A22NAXLTEDT3UB,EASY TO UNDERSTAND GREAT TIPS LEARNED ALOT AND LOOKING FORWARD TO CREATING THE WONDERFUL CREATIONS THEY SHOW ON THE BOOK,PERFECT
A1KADP520MN19F,BAG TORE WITH ALMOST NOTHING IN IT JUST CAUGHT THE CORNER OF A SMALL CRACKER BOX AND THAT WAS THAT PRETTY DISAPPOINTED,NOTPERFECT
A1XV1NMGYGJ1H3,NICE QUALITY BAG VIBRANT COLORS WORTH IT,PERFECT
A7KDU1JALDMLK,IM A STAR WARS FAN AND I BOUGHT THIS WITH THE INTENTION OF USING IT FOR GROCERIES BUT IT TURNED INTO MY NEW DIAPER BAG ITS HUGE I CAN FIT EVERYTHING I NEED IN IT WHERE BEFORE I HAD MY DIAPER BAG AND ANOTHER BAG AND MY PURSE IT HAS STARTED TO COME APART ON THE SIDE BUT I CAN SEW IT OR ORDER A NEW ONE ITS SO CHEAP I AM SURE THE INTENDED PURPOSE ISNT FOR IT TO BE USED AS A DIAPER BAG DAILY BUT IT WORKS AND I HAVE GOTTEN COMPLIMENTS ON IT EVEN IT GOES GREAT WITH MY STAR WARS VANS TOO D,PERFECT
A33NV98CA0Z419,IT IS PERFECT I AM USING THIS BAG AS A GIFT BAG FOR A GUYS BABY SHOWER WHO IS A DIE HARD STAR WARS FAN HE WILL BE ABLE TO USE IT AFTER FOR CARRYING TOYS OR WHATEVER MINI DIAPER BAG EVEN VERY PLEASED,PERFECT
A1SMTHC8U7XUI3,I GOT THIS FOR MY BF AND HE LOVES IT THE STITCHES ON THE SIDES FAILED SO I HAD TO RESTITCH IT THAT HELD WELL BUT THEN THE PLASTIC LINING ON THE SIDES RIPPED MY BF USED IT DAILY FOR SEVERAL MONTHS BEFORE I HAD TO REPLACE IT OVERALL A GOOD PRODUCT BUT WISH IT WAS BETTER MADE,NOTPERFECT
A1N9ELULUQTH32,THIS MAKES A GREAT REUSUABLE GIFT BAG FOR THE STAR WARS FAN WELL MADE AND FUN DESIGN FOR FANS OF THE ORIGINAL MOVIE,PERFECT
A1XFBJEVJHPXZS,THESE ARE REALLY CUTE FOR THE PATTERN I HAVE BOUGHT A FEW OF THESE TO CARRY BIRTHDAY PRESENTS FOR MY KIDS FRIENDS THEY ARE GOOD FOR LIGHTWEIGHT USE AND THE STAR WARS DESIGN IS ADORABLE BUT AS FAR AS GROCERY STORE USE EVERYDAY USE THEY ARE NOT THAT STRONG OF BAGS TRU SELLS THEM AROUND EACH AND THEY ARE JUST ABOUT AS GOOD ENOUGH FOR CARRYING LIGHT STUFF AND TOYS BUT NO HEAVY USE OR DAY TO DAY USE HERE,NOTPERFECT
A1AMY1DS9LABCK,YOUR TYPICAL REUSABLE GROCERY STORE TYPE BAG THE ART WORK IS NICE AND THE PRINT IS VERY CLEAR MY SON LOVES IT,PERFECT
A1BWIKSK4HU3KQ,I LOVE MY SPELL CHECK IT IS EASY TO USE WORKS VERY WELL I LIKE THE AUTO TURN OFF SO YOU DONT RUN YOUR BATTERY OUT THE ONLY DRAWBACK IS THAT THE BUTTONS ARE VERY SMALL I WOULD LOVE TO HAVE THE SAME PRODUCT WITH BIGGER BUTTONS I WOULD DEFIANTLY RECOMMEND THIS PRODUCT,PERFECT
A9KZXQ09LRRDQ,A GOOD MULTIFUNCTION PRODUCT IT REPLACED A FRANKLIN SPELLING CORRECTOR I HAD SINCE I DONT LIKE THE PLASTIC CASE IT IS VERY DIFFICULT TO OPEN I BROKE A FINGERNAIL TRYING TO OPEN ITI PURCHASED THE NEW CORRECTOR BECAUSE THE CHARACTERS WERE MORE READABLE THAN THE OLDER MODELS CHARACTERS,NOTPERFECT
AJVF3100286GE,ITS A MUST FOR REPORT WRITTING IT HAS TEN THOUSAND WORDS IN ITS DATA BASE ITS SMALL AND COMPACT GOOD PRICE TOO,PERFECT
A1IY2G9VO1JSVO,I DID SLOPPY SHOPPING THIS MACHINE IS EXACTLY WHAT THE NAME SAYS IT IS A SPELLER I WANTED DEFINITIONS OH THAT WOULD BE A DICTIONARY I ORDERED A DICTIONARY AN I AM HAPPY EXCEPT THE VOICE IS SCRATCHY LIFE IS NOT PERFECTGG,NOTPERFECT
A2U47O0P6F27C2,THIS WAS BOUGHT FOR MY RD GRADER TO USE IN CLASS TO CHECK ON SOME OF THE MORE TRICKY SPELLINGSAND IT GETS USED A LOT IT IS NOT TOO BIG NOT TOO SMALL AND THE BUTTONS ARE JUST RIGHT FOR SMALL HANDS ITS QUICK TO CHECK THINGS AND IT ALSO STORES ALL HER FRIENDS PHONE NUMBERS ETC THE CALCULATOR IS VERY USEFUL TOO FUN AND EASY TO USE THERE ARE MORE AND MORE OF THEM APPEARING IN THE CLASSROOM NOW,PERFECT
A13QTZXOSEGJD8,WORKS WELL BUT WISH THE DISPLAY WAS JUST A BIT LARGER FOR THE MONEY IT DOES WHAT I WANT AND I WOULD BUY IT AGAIN,NOTPERFECT
